city,date,fare,ride_id
West Hannah,2019-04-23 04:56:00,47.08,6280590000000
Nicolechester,2019-01-07 10:41:00,27.44,1918360000000
Barronchester,2019-02-18 18:35:00,42.32,3493520000000
North Timothy,2019-05-07 14:00:00,26.3,4905170000000
East Aaronbury,2019-04-08 18:59:00,21.29,630561000000
Bethanyland,2019-03-26 18:27:00,24.27,7247230000000
East Danielview,2019-05-03 18:09:00,48.24,3328100000000
New Olivia,2019-01-03 09:58:00,38.31,93262977180
Rodriguezview,2019-01-09 11:55:00,29.19,38504866921
Victoriaport,2019-02-27 17:13:00,44.91,6926630000000
North Jeffrey,2019-01-23 23:42:00,27.11,6332050000000
New Olivia,2019-02-06 20:39:00,13.03,1377410000000
East Danielview,2019-02-28 20:26:00,42.71,2322330000000
Bethanyland,2019-02-18 09:31:00,38.8,9382230000000
Colemanland,2019-02-01 20:59:00,16.11,7600290000000
Grayville,2019-02-26 12:59:00,12.64,543831000000
Nicolechester,2019-03-14 01:22:00,47.93,4423380000000
Bethanyland,2019-02-03 05:47:00,22.82,9675690000000
Nicolechester,2019-01-12 22:48:00,30.79,9523380000000
Port Shane,2019-04-24 10:06:00,45.92,5388910000000
Brandonfort,2019-05-03 02:01:00,41.62,3183130000000
West Kimmouth,2019-04-15 19:22:00,27.16,8180720000000
Williamsonville,2019-01-30 05:20:00,36.81,8085670000000
Josephside,2019-04-02 12:23:00,49.33,482647000000
Josephside,2019-02-17 23:01:00,38.24,1246770000000
Mezachester,2019-04-01 00:02:00,24.4,8959520000000
Josephside,2019-01-18 10:21:00,14.75,6140370000000
North Richardhaven,2019-04-04 21:05:00,23.79,1145660000000
Bethanyland,2019-02-08 19:50:00,28.27,5518530000000
Lake Scott,2019-01-24 19:21:00,47.83,6812440000000
East Danielview,2019-02-19 04:44:00,31.72,7452530000000
East Aaronbury,2019-02-24 16:37:00,36.88,9777190000000
Sotoville,2019-03-28 19:16:00,34.03,3998850000000
Lewishaven,2019-01-18 04:09:00,32.13,2820580000000
Josephside,2019-04-01 03:46:00,23.73,6124500000000
Nicolechester,2019-02-04 09:41:00,49.21,4280430000000
Josephside,2019-03-07 02:22:00,39.17,6540970000000
East Kentstad,2019-05-07 13:29:00,38.74,41356844955
Colemanland,2019-02-28 21:02:00,35.07,8313330000000
Lewishaven,2019-02-22 14:40:00,20.35,3262610000000
Lake Robertside,2019-04-02 08:53:00,21.31,4627570000000
Lake Scott,2019-03-16 23:48:00,28.99,6200940000000
Josephside,2019-05-02 15:30:00,21.33,6697960000000
South Brenda,2019-02-19 18:08:00,45.55,1089080000000
Williamsonville,2019-01-14 07:33:00,40.72,7262120000000
Colemanland,2019-02-26 17:44:00,32.7,7015490000000
New Olivia,2019-03-19 00:04:00,33.43,2163780000000
Lake Robertside,2019-03-12 06:05:00,31.23,3347930000000
Rodriguezview,2019-05-01 09:45:00,26.92,1693860000000
Brandonfort,2019-03-26 19:35:00,19.22,8658460000000
Victoriaport,2019-02-24 07:58:00,45.66,3821430000000
North Richardhaven,2019-01-20 05:13:00,20.89,6068040000000
Colemanland,2019-04-29 07:09:00,34.77,300413000000
Williamsonville,2019-04-04 03:48:00,18.77,7554680000000
Barronchester,2019-03-06 06:36:00,46.07,4553520000000
Lewisland,2019-02-27 18:56:00,36.26,6392140000000
New Raymond,2019-03-07 17:57:00,26.55,6930530000000
South Brenda,2019-01-01 12:32:00,25.56,2613540000000
South Brenda,2019-03-21 22:45:00,49.59,3892940000000
North Timothy,2019-04-14 18:06:00,41.17,2438230000000
East Marymouth,2019-05-06 22:39:00,34.12,9215800000000
Barronchester,2019-03-26 18:27:00,30.32,1775560000000
Mezachester,2019-02-16 17:34:00,29.25,9835000000000
East Kentstad,2019-04-19 14:47:00,44.82,749760000000
East Marymouth,2019-01-11 02:12:00,12.21,56113993388
East Marymouth,2019-02-04 19:03:00,31.44,9309070000000
New Olivia,2019-02-03 08:51:00,42.89,7781150000000
North Jeffrey,2019-04-09 20:40:00,21.2,8490760000000
North Richardhaven,2019-01-19 03:13:00,41.94,4578410000000
Lake Scott,2019-05-05 05:58:00,18.48,7988530000000
West Kimmouth,2019-05-01 09:07:00,23.69,1246930000000
Lewisland,2019-02-21 23:06:00,23.3,7496380000000
Mezachester,2019-01-13 15:21:00,23.83,5270850000000
Williamsonville,2019-05-07 19:45:00,26.11,2816730000000
East Marymouth,2019-04-04 10:59:00,23.38,8033940000000
Veronicaberg,2019-05-07 13:31:00,42.48,3342190000000
Lewisland,2019-03-28 01:32:00,43.77,7963830000000
Lewisland,2019-02-06 20:33:00,33.22,5526290000000
Josephside,2019-02-24 03:58:00,40.92,175388000000
Bethanyland,2019-03-17 20:29:00,44.81,4173230000000
North Richardhaven,2019-02-07 00:21:00,12.58,1426750000000
West Kimmouth,2019-03-09 02:23:00,35.3,5038860000000
Lake Robertside,2019-03-14 19:44:00,35.79,8739160000000
New Shannonberg,2019-02-18 11:25:00,21.66,8774230000000
North Jeffrey,2019-01-14 08:29:00,25.02,4718960000000
Nicolechester,2019-01-08 19:26:00,26.16,890381000000
Williamsonville,2019-03-06 03:55:00,25.69,875561000000
Colemanland,2019-04-23 17:09:00,16.1,3625740000000
West Hannah,2019-04-02 16:29:00,33.41,305586000000
South Brenda,2019-01-16 13:20:00,47.66,4357840000000
Grayville,2019-03-05 12:31:00,14.15,3503580000000
Port Shane,2019-01-28 15:34:00,45.7,5717970000000
Veronicaberg,2019-02-09 06:55:00,26.39,1332830000000
North Jeffrey,2019-02-18 20:41:00,35.03,4480700000000
Nicolechester,2019-02-10 16:40:00,37.22,3464270000000
Grayville,2019-03-20 05:36:00,35.34,3550750000000
West Kimmouth,2019-03-29 04:50:00,34.84,1769610000000
New Raymond,2019-04-08 14:44:00,46.37,249397000000
West Kimmouth,2019-01-09 19:41:00,19.77,684129000000
Brandonfort,2019-01-10 11:10:00,40.2,9840780000000
Victoriaport,2019-01-26 08:07:00,23.94,4200320000000
Port Shane,2019-04-06 11:22:00,43.21,1914500000000
Brandonfort,2019-03-13 23:19:00,21.62,9839550000000
North Jeffrey,2019-01-10 19:17:00,33.85,8089410000000
New Shannonberg,2019-04-20 10:09:00,46.8,591725000000
Barronchester,2019-03-20 18:52:00,35.09,4842150000000
Josephside,2019-04-26 02:02:00,27.2,3027370000000
Rodriguezview,2019-05-05 20:48:00,25.19,5106540000000
South Teresa,2019-03-26 08:11:00,37.29,850175000000
Port Shane,2019-01-15 18:16:00,33.95,5355620000000
New Shannonberg,2019-05-02 11:40:00,13.08,5648100000000
Rodriguezview,2019-04-24 08:08:00,18.22,6271330000000
Lake Ann,2019-02-16 07:08:00,39.8,1712080000000
Myersshire,2019-04-15 00:07:00,32.13,6921140000000
Colemanland,2019-04-22 07:16:00,31.43,8428160000000
Veronicaberg,2019-01-11 16:25:00,31.26,8821670000000
Lewishaven,2019-01-20 12:47:00,35,5772260000000
South Brenda,2019-03-04 01:04:00,16.6,2241590000000
East Marymouth,2019-01-23 06:04:00,24.91,5999900000000
Rodriguezview,2019-04-28 00:56:00,26.61,4839790000000
Grayville,2019-01-07 20:09:00,34.62,8238370000000
Nicolechester,2019-03-08 15:28:00,31.71,5157970000000
Lake Scott,2019-05-02 19:14:00,35.54,8218970000000
Rodriguezview,2019-01-12 02:10:00,26.41,899334000000
South Teresa,2019-03-01 13:10:00,34.24,2687120000000
Lake Scott,2019-01-24 08:27:00,23.8,8229380000000
South Brenda,2019-01-28 11:55:00,30.98,5997760000000
South Brenda,2019-01-05 14:49:00,47.38,2885740000000
Josephside,2019-02-03 14:48:00,43.39,7794970000000
Myersshire,2019-04-20 04:56:00,37.15,4253080000000
East Danielview,2019-01-15 03:55:00,21.97,232480000000
North Timothy,2019-02-16 17:53:00,14.94,7964240000000
Sotoville,2019-04-22 03:14:00,31.24,947486000000
Grayville,2019-01-25 10:17:00,39.35,6105110000000
Myersshire,2019-04-30 10:54:00,41.25,5293590000000
Barronchester,2019-01-09 09:01:00,38.57,1246870000000
Mezachester,2019-01-02 16:22:00,47.07,8988360000000
East Marymouth,2019-01-19 19:28:00,29.94,388682000000
West Kimmouth,2019-02-10 23:43:00,23.35,6120960000000
Veronicaberg,2019-01-31 02:16:00,23.41,4299920000000
Josephside,2019-04-10 10:56:00,32.26,5719350000000
Sotoville,2019-04-27 19:45:00,28.84,9913970000000
Veronicaberg,2019-01-18 18:40:00,44.05,1680150000000
Victoriaport,2019-03-19 16:48:00,29.54,3049730000000
New Raymond,2019-01-10 12:41:00,49.19,7827150000000
West Hannah,2019-02-13 09:44:00,42.61,881326000000
East Danielview,2019-05-02 19:46:00,19.41,8119090000000
Veronicaberg,2019-01-29 03:50:00,48.05,5232950000000
Davidfurt,2019-02-03 13:58:00,33.84,7159300000000
Davidfurt,2019-02-20 01:41:00,46.67,2882130000000
South Teresa,2019-04-25 11:50:00,38.81,8758070000000
West Hannah,2019-01-07 19:37:00,46.64,5788570000000
Lake Ann,2019-03-30 17:23:00,23.87,5126730000000
Bethanyland,2019-01-25 01:04:00,41.85,5327290000000
East Danielview,2019-02-14 20:03:00,20.26,7527860000000
South Brenda,2019-02-13 15:40:00,31.67,7824610000000
Colemanland,2019-04-16 18:17:00,42.08,9746040000000
Davidfurt,2019-04-06 15:38:00,17.99,8578110000000
Bethanyland,2019-01-28 08:33:00,23.73,4132450000000
Sotoville,2019-01-21 10:21:00,34.06,569750000000
East Aaronbury,2019-01-10 08:33:00,23.02,9265420000000
Colemanland,2019-01-11 00:28:00,49.28,4064530000000
Lewishaven,2019-04-27 07:18:00,18.56,4919830000000
Lake Omar,2019-01-17 18:29:00,28.54,8212830000000
New Shannonberg,2019-02-12 20:27:00,15.31,9476270000000
North Jeffrey,2019-02-16 19:18:00,26.66,7469050000000
South Brenda,2019-02-14 07:07:00,16.86,5976450000000
North Richardhaven,2019-02-07 13:18:00,27.02,640777000000
South Brenda,2019-04-10 20:04:00,35.83,4342840000000
Grayville,2019-01-20 19:11:00,24.53,6947590000000
Victoriaport,2019-01-15 19:03:00,14.87,8298840000000
South Teresa,2019-04-27 14:37:00,45.77,4660930000000
East Marymouth,2019-04-23 14:20:00,33.66,8238180000000
Lake Omar,2019-03-03 13:17:00,33.97,1570560000000
Lake Scott,2019-02-18 11:38:00,47.37,2725680000000
Port Shane,2019-02-16 17:52:00,22.81,8253620000000
Davidfurt,2019-04-27 23:52:00,45.98,5455000000000
Lake Ann,2019-01-10 04:20:00,18.22,2895880000000
New Raymond,2019-01-31 19:56:00,12.87,2300620000000
West Hannah,2019-03-09 11:22:00,21.44,8328600000000
Port Shane,2019-03-23 09:36:00,18.58,3261380000000
Barronchester,2019-02-04 14:59:00,45.75,7216530000000
Davidfurt,2019-02-12 10:07:00,49.55,3639310000000
Grayville,2019-05-01 14:27:00,26.26,6822740000000
Lake Robertside,2019-02-24 06:25:00,41.57,9698930000000
North Richardhaven,2019-01-16 13:38:00,21.06,1764360000000
Lewisland,2019-03-01 04:34:00,43.77,5013470000000
Mezachester,2019-02-13 09:16:00,38.55,8133380000000
Sotoville,2019-01-02 00:13:00,44.71,9903880000000
Mezachester,2019-04-19 09:25:00,17.51,1734500000000
South Teresa,2019-04-15 08:06:00,23.06,6617190000000
Davidfurt,2019-02-18 07:04:00,17.06,2084060000000
Lewisland,2019-02-18 12:17:00,23.87,4513270000000
East Aaronbury,2019-04-04 06:02:00,16.9,7217040000000
Mezachester,2019-02-17 13:16:00,34.17,1421350000000
North Timothy,2019-02-24 13:40:00,12.86,3764660000000
Veronicaberg,2019-04-23 20:34:00,47.51,9507120000000
Lake Scott,2019-03-16 18:07:00,20.1,5406590000000
New Raymond,2019-03-19 17:37:00,28.19,3977890000000
Josephside,2019-02-10 07:56:00,35.39,8536820000000
East Kentstad,2019-03-18 11:45:00,33.83,626555000000
Williamsonville,2019-04-25 17:18:00,32.93,556442000000
East Kentstad,2019-04-12 15:21:00,17.26,8439530000000
New Olivia,2019-03-22 05:00:00,24.8,4465620000000
Lake Ann,2019-02-08 10:30:00,40.27,3079660000000
Lake Omar,2019-03-29 20:14:00,14.77,6602870000000
Lake Omar,2019-01-17 04:55:00,35.94,8675080000000
Josephside,2019-02-28 11:07:00,41.18,2441490000000
East Kentstad,2019-03-04 21:52:00,20.83,2470070000000
Williamsonville,2019-03-22 03:05:00,38.41,1339340000000
Bethanyland,2019-04-30 19:49:00,27.99,9682190000000
North Timothy,2019-04-18 00:06:00,26.98,3678360000000
Lake Ann,2019-03-13 05:28:00,45.43,335808000000
Mezachester,2019-04-14 02:15:00,15.17,8116010000000
New Shannonberg,2019-04-17 20:06:00,39.47,6598930000000
West Kimmouth,2019-03-24 21:04:00,49.96,5947900000000
New Raymond,2019-02-01 04:56:00,35.6,225010000000
East Danielview,2019-05-04 02:14:00,40.02,3640760000000
Brandonfort,2019-04-19 05:52:00,44.24,1398340000000
New Olivia,2019-04-10 23:05:00,48.31,4543210000000
Myersshire,2019-02-15 13:31:00,40.6,5023010000000
Davidfurt,2019-02-01 04:21:00,20.44,185974000000
Port Shane,2019-02-16 03:35:00,29.99,3154240000000
South Brenda,2019-03-08 11:06:00,41.85,6400430000000
New Shannonberg,2019-02-26 18:56:00,24.28,555904000000
Lake Scott,2019-02-02 05:37:00,26.45,1380580000000
Rodriguezview,2019-02-19 08:21:00,42.1,4263530000000
Lake Robertside,2019-03-30 00:54:00,16.53,30234681362
Veronicaberg,2019-03-28 11:03:00,26.01,5590780000000
Colemanland,2019-02-16 03:51:00,15.04,4027290000000
Myersshire,2019-04-24 08:51:00,26.84,389315000000
New Olivia,2019-05-07 02:49:00,15.41,4679030000000
Nicolechester,2019-03-08 16:35:00,26.12,1533900000000
South Brenda,2019-04-26 23:15:00,33.74,1472990000000
South Teresa,2019-02-23 16:30:00,26.28,7865030000000
North Timothy,2019-02-19 14:30:00,22.97,8115510000000
Davidfurt,2019-02-03 03:14:00,40.18,8116980000000
East Danielview,2019-04-16 21:06:00,42.94,7303790000000
Brandonfort,2019-03-16 20:49:00,19.23,4358700000000
Lake Robertside,2019-01-23 00:46:00,14.29,2342890000000
South Brenda,2019-04-27 07:34:00,30.28,7027000000000
South Teresa,2019-01-20 08:25:00,30.37,9592210000000
East Danielview,2019-03-04 04:10:00,17.89,7640210000000
New Shannonberg,2019-05-02 21:53:00,28.99,3407810000000
Barronchester,2019-04-28 11:49:00,39.19,9917740000000
Barronchester,2019-03-19 19:18:00,46.42,2887140000000
West Hannah,2019-02-22 23:29:00,23.36,8179600000000
Nicolechester,2019-04-28 17:38:00,34.87,5101940000000
Lake Robertside,2019-02-10 15:11:00,20.98,7334650000000
Colemanland,2019-02-10 03:12:00,35.76,8313090000000
Bethanyland,2019-04-17 22:37:00,28.68,3150940000000
East Marymouth,2019-04-09 01:04:00,29.03,8442870000000
Rodriguezview,2019-04-22 20:56:00,44.68,1139540000000
Colemanland,2019-02-19 02:23:00,23.45,1224680000000
Lake Omar,2019-04-13 23:28:00,25.61,3667790000000
Davidfurt,2019-04-18 15:43:00,47.3,8289340000000
Davidfurt,2019-04-03 17:52:00,21.29,3934290000000
New Raymond,2019-03-28 14:25:00,14.75,775063000000
Lake Scott,2019-02-02 14:18:00,17.55,3947370000000
Lake Scott,2019-02-22 06:26:00,37.51,2591850000000
West Kimmouth,2019-02-02 19:04:00,36.71,6548130000000
Davidfurt,2019-05-07 14:38:00,13.05,112652000000
Port Shane,2019-03-27 11:55:00,28.8,4399580000000
Lake Ann,2019-05-02 06:15:00,47.44,9066130000000
North Timothy,2019-04-24 12:24:00,37.71,4499080000000
East Marymouth,2019-02-24 18:02:00,27.38,5224420000000
Lake Robertside,2019-01-25 21:44:00,48.81,6513320000000
Josephside,2019-02-25 10:17:00,35.8,2851090000000
Lake Robertside,2019-01-13 04:32:00,44.66,1757340000000
East Marymouth,2019-03-22 21:54:00,14.13,6502760000000
South Teresa,2019-01-13 15:30:00,20.93,6769230000000
Lake Robertside,2019-04-27 06:20:00,28.29,9595530000000
Lake Robertside,2019-04-07 06:35:00,46.5,5127950000000
Lake Omar,2019-01-03 01:16:00,14.61,7117230000000
Bethanyland,2019-03-23 21:53:00,40.07,635881000000
West Kimmouth,2019-04-29 02:04:00,31.59,8390230000000
Lewisland,2019-02-11 09:00:00,30.56,5326770000000
Barronchester,2019-04-02 19:38:00,28.55,9112680000000
Mezachester,2019-05-07 15:34:00,44.87,6587870000000
Rodriguezview,2019-04-07 03:41:00,13.71,4666120000000
Lewishaven,2019-04-12 15:01:00,49.15,6411390000000
South Brenda,2019-02-18 06:29:00,41.32,9773070000000
Lake Omar,2019-04-15 16:39:00,45.64,3815900000000
Lewisland,2019-01-30 14:09:00,46.7,9374530000000
Nicolechester,2019-01-22 14:48:00,32.03,8085250000000
Lake Scott,2019-01-11 00:04:00,23.44,8557670000000
Davidfurt,2019-02-05 18:23:00,27.55,6574880000000
Port Shane,2019-04-18 00:52:00,12.05,1546790000000
Bethanyland,2019-03-14 09:47:00,44.31,578530000000
South Teresa,2019-03-08 05:29:00,42.68,6551180000000
Josephside,2019-04-12 14:30:00,37.37,2632690000000
Myersshire,2019-04-17 23:24:00,20.51,4670050000000
Victoriaport,2019-02-06 16:28:00,45.86,6844390000000
Brandonfort,2019-01-30 01:51:00,17.5,6477220000000
Bethanyland,2019-03-15 13:10:00,39.66,9766440000000
East Marymouth,2019-03-05 19:06:00,25.44,7451160000000
North Jeffrey,2019-03-19 06:00:00,31.16,2458740000000
Victoriaport,2019-01-29 04:04:00,35.5,2186100000000
Mezachester,2019-01-15 04:53:00,16.6,3356050000000
Rodriguezview,2019-02-14 01:59:00,30.39,9180470000000
West Hannah,2019-02-23 11:22:00,23.5,7798760000000
Port Shane,2019-03-17 00:39:00,47.75,1417420000000
Colemanland,2019-01-22 10:21:00,46.43,3162070000000
Nicolechester,2019-03-28 04:12:00,26.22,122825000000
Josephside,2019-01-02 07:26:00,33.57,8530930000000
Lewisland,2019-01-23 18:17:00,26.69,4360440000000
South Teresa,2019-02-11 15:07:00,28.64,321468000000
West Kimmouth,2019-02-18 11:53:00,49.38,1631560000000
Davidfurt,2019-03-09 23:07:00,26.24,4652490000000
North Jeffrey,2019-02-21 12:56:00,22.96,6853850000000
East Kentstad,2019-04-10 20:44:00,21.38,9078910000000
Brandonfort,2019-04-04 21:13:00,21.56,8108430000000
Lewishaven,2019-03-29 07:24:00,14.21,126283000000
East Danielview,2019-04-26 08:14:00,40.76,2970660000000
Veronicaberg,2019-04-02 03:59:00,16.63,4528060000000
Lake Omar,2019-05-05 23:39:00,12.45,6384100000000
Lake Omar,2019-04-13 07:09:00,24.9,9454080000000
Josephside,2019-03-18 22:55:00,35.58,5452610000000
Port Shane,2019-03-19 12:25:00,40.39,910341000000
Rodriguezview,2019-02-21 01:34:00,36.37,4984770000000
East Kentstad,2019-01-10 11:15:00,24.65,7201950000000
Brandonfort,2019-03-03 04:25:00,46.01,2286160000000
North Timothy,2019-03-17 08:33:00,45.33,1758420000000
North Richardhaven,2019-03-19 05:25:00,18.01,2804270000000
East Danielview,2019-02-04 11:01:00,38.38,2528680000000
Colemanland,2019-04-05 05:23:00,43.91,389097000000
East Marymouth,2019-03-13 08:07:00,27.54,9783790000000
Lake Robertside,2019-02-16 07:14:00,47.31,6267380000000
North Jeffrey,2019-04-27 10:17:00,20.41,903067000000
East Danielview,2019-03-27 16:22:00,36,1410740000000
New Olivia,2019-02-05 22:03:00,35.76,5894790000000
Lake Robertside,2019-02-12 09:45:00,20.03,9626340000000
South Brenda,2019-03-19 19:25:00,48.98,8685640000000
Josephside,2019-04-24 10:29:00,42.58,1067620000000
West Kimmouth,2019-03-05 22:04:00,48.2,321833677
Barronchester,2019-04-05 14:12:00,33.5,91435348621
Bethanyland,2019-03-06 10:01:00,13.86,8571760000000
Lake Omar,2019-02-20 21:56:00,33.61,2721360000000
Williamsonville,2019-04-28 19:35:00,16.96,9631290000000
Colemanland,2019-01-19 15:24:00,24.4,6652560000000
Port Shane,2019-01-30 20:43:00,49.52,8262790000000
West Kimmouth,2019-03-13 14:50:00,18.72,9388330000000
Nicolechester,2019-05-05 08:45:00,15.43,8496650000000
Mezachester,2019-04-19 19:05:00,29.12,8894990000000
New Olivia,2019-03-27 09:35:00,34.54,4642970000000
East Danielview,2019-01-25 11:58:00,48.32,1831670000000
Brandonfort,2019-04-15 04:12:00,47.17,7388010000000
Port Shane,2019-04-03 22:33:00,15.59,127446000000
Colemanland,2019-05-04 04:24:00,12.62,4902710000000
South Teresa,2019-03-05 19:18:00,32.29,4981690000000
South Brenda,2019-04-25 07:08:00,23.6,1784020000000
East Aaronbury,2019-04-11 03:24:00,34.4,6540910000000
Sotoville,2019-03-13 16:06:00,14.36,8629530000000
West Hannah,2019-01-21 19:54:00,41.95,16507766547
South Teresa,2019-03-09 09:54:00,25.08,8136310000000
Bethanyland,2019-04-02 04:29:00,34.38,1783850000000
West Hannah,2019-03-02 17:06:00,13.92,7388940000000
Lake Robertside,2019-04-03 03:27:00,12.76,1301760000000
Colemanland,2019-01-10 06:49:00,27.7,8704070000000
East Marymouth,2019-02-12 23:18:00,47.41,7409660000000
New Raymond,2019-02-11 17:28:00,17.97,7551670000000
Randallchester,2019-04-13 11:13:00,43.22,1076080000000
North Holly,2019-02-02 14:54:00,12.42,1985260000000
Michaelberg,2019-03-27 18:27:00,54.85,4421840000000
Lake Latoyabury,2019-02-23 21:12:00,47.9,3269650000000
Lake Latoyabury,2019-05-06 08:57:00,51.8,4018030000000
Taylorhaven,2019-04-06 01:01:00,45.31,2275360000000
Garzaport,2019-02-18 18:27:00,36.16,2928340000000
New Ryantown,2019-01-27 17:33:00,42.68,7994600000000
Lake Latoyabury,2019-04-02 21:00:00,13.46,8232860000000
North Holly,2019-02-16 17:02:00,39.46,4571480000000
Bradshawfurt,2019-03-06 21:44:00,19.74,6080370000000
South Marychester,2019-02-19 00:23:00,32.72,1481750000000
Bradshawfurt,2019-03-24 18:53:00,57.51,2302000000000
Lake Latoyabury,2019-01-22 12:42:00,13.5,8493340000000
South Marychester,2019-01-02 11:18:00,52.12,3454020000000
Jessicaport,2019-01-01 09:45:00,43.69,2424880000000
South Jennifer,2019-04-01 09:32:00,21.63,9135980000000
South Marychester,2019-02-21 19:16:00,55.4,8822360000000
South Saramouth,2019-02-20 16:32:00,44.29,3622370000000
Lake Latoyabury,2019-04-22 16:56:00,38.46,1671920000000
Lake Jamie,2019-03-13 06:41:00,26.09,1599160000000
Newtonview,2019-01-08 06:19:00,19.39,5350350000000
Michaelberg,2019-01-18 00:46:00,15.12,1031700000000
Jessicaport,2019-01-14 07:09:00,18.05,5405360000000
South Marychester,2019-01-15 21:44:00,30.26,3837060000000
North Jaime,2019-03-06 09:09:00,44.17,1152200000000
Penaborough,2019-02-24 00:44:00,21.89,2069310000000
North Jaime,2019-03-12 13:05:00,23.21,5987450000000
Lake Latoyabury,2019-04-16 21:12:00,24.1,4896030000000
South Jennifer,2019-03-07 19:10:00,48.79,9730630000000
Taylorhaven,2019-03-05 21:19:00,38.18,8555320000000
Jessicaport,2019-04-13 16:08:00,39.89,6511240000000
South Marychester,2019-03-27 12:07:00,34.42,4230150000000
Penaborough,2019-04-27 06:02:00,38.33,547014000000
New Ryantown,2019-04-18 19:43:00,42.97,230914000000
North Jaime,2019-04-04 13:13:00,51.83,9116050000000
Harringtonfort,2019-01-06 07:38:00,47.33,3849750000000
South Jennifer,2019-04-05 14:35:00,32.2,683984000000
North Holly,2019-01-04 03:31:00,24.88,4195620000000
Newtonview,2019-02-05 22:53:00,45.02,7075370000000
Randallchester,2019-02-19 03:52:00,58.55,8004800000000
Bradshawfurt,2019-03-24 07:34:00,19.89,7867400000000
South Marychester,2019-02-25 19:06:00,54.66,3137560000000
Bradshawfurt,2019-02-18 22:21:00,34.32,8882000000000
Bradshawfurt,2019-04-08 13:46:00,55.19,1742950000000
Jessicaport,2019-03-18 16:59:00,33.72,3046890000000
Michaelberg,2019-03-27 21:48:00,38.62,364152000000
West Heather,2019-03-12 04:22:00,26.55,7035850000000
Garzaport,2019-04-17 01:48:00,17.31,6092410000000
North Jaime,2019-02-01 08:59:00,17.05,9481120000000
New Ryantown,2019-02-04 23:54:00,45.7,3570430000000
North Holly,2019-04-21 21:14:00,18.54,6259090000000
West Heather,2019-02-22 09:01:00,17.4,8702490000000
Taylorhaven,2019-04-03 05:41:00,38.92,8300450000000
Bradshawfurt,2019-04-07 21:12:00,49.7,5088810000000
Michaelberg,2019-01-11 04:39:00,16.42,8800560000000
Michaelberg,2019-04-22 17:28:00,19.27,26848733115
North Holly,2019-03-28 00:12:00,35.45,3262490000000
North Jaime,2019-05-06 00:58:00,41.18,7328090000000
North Jaime,2019-04-04 01:58:00,43.86,8195440000000
South Marychester,2019-04-23 12:21:00,25.94,2936620000000
North Holly,2019-01-23 06:52:00,40.24,3921870000000
Michaelberg,2019-05-02 11:57:00,52.71,5649530000000
West Heather,2019-02-22 01:46:00,33.38,5551690000000
Bradshawfurt,2019-02-23 12:00:00,37.05,2068420000000
Penaborough,2019-01-14 15:58:00,54.1,432926000000
New Ryantown,2019-04-30 01:50:00,50.81,5357550000000
Michaelberg,2019-01-19 12:38:00,38.68,103218000000
Taylorhaven,2019-04-01 16:37:00,54.65,9098060000000
South Jennifer,2019-04-02 10:26:00,14.11,3828270000000
Bradshawfurt,2019-04-10 09:47:00,19.07,739305000000
Taylorhaven,2019-03-05 04:46:00,29.45,2159380000000
Harringtonfort,2019-02-17 04:42:00,30.58,6835140000000
Randallchester,2019-02-11 05:42:00,25.78,9010610000000
New Ryantown,2019-04-05 21:38:00,50.98,4834860000000
Penaborough,2019-02-03 17:15:00,51.8,5383430000000
South Jennifer,2019-04-10 20:46:00,43.25,623929000000
Lake Jamie,2019-04-30 21:26:00,37.33,6755480000000
Harringtonfort,2019-04-16 16:30:00,17.39,4023960000000
South Jennifer,2019-01-30 01:40:00,37.05,9545380000000
Bradshawfurt,2019-01-19 20:21:00,56.78,1253400000000
Jessicaport,2019-05-01 08:14:00,22.44,3725280000000
Lake Latoyabury,2019-03-29 09:11:00,13.84,7906860000000
Lake Jamie,2019-01-18 07:36:00,43.57,1174960000000
Randallchester,2019-03-25 13:36:00,10.37,3216380000000
Harringtonfort,2019-03-10 10:11:00,19.02,6717310000000
Lake Latoyabury,2019-01-24 13:32:00,34.74,5962670000000
Taylorhaven,2019-04-02 09:17:00,47.07,8573150000000
South Jennifer,2019-03-11 00:51:00,49.82,1145340000000
Harringtonfort,2019-02-26 07:03:00,54.66,9201590000000
Newtonview,2019-04-01 13:39:00,26.73,3723530000000
Michaelberg,2019-03-10 10:05:00,56.48,3757070000000
Penaborough,2019-01-22 15:36:00,10.11,4129930000000
Lake Latoyabury,2019-04-14 07:06:00,11.94,2040670000000
North Jaime,2019-04-27 17:58:00,14.01,2156690000000
West Heather,2019-02-04 16:29:00,13.97,7118890000000
West Heather,2019-04-18 19:33:00,46.6,3671000000000
West Heather,2019-03-02 21:04:00,20.99,5766450000000
South Saramouth,2019-01-28 15:55:00,31.25,7118050000000
West Heather,2019-03-06 20:06:00,48.11,2570550000000
Garzaport,2019-05-06 16:57:00,18.9,8826700000000
South Saramouth,2019-03-27 21:07:00,11.87,170352000000
Randallchester,2019-04-07 23:42:00,10.79,1615470000000
Harringtonfort,2019-01-09 15:30:00,31.84,3730690000000
South Saramouth,2019-04-12 18:11:00,57.23,5081200000000
North Holly,2019-01-03 19:51:00,19.9,5559510000000
New Ryantown,2019-05-05 19:29:00,26.53,2302210000000
West Heather,2019-02-02 06:28:00,53.07,2462950000000
Lake Latoyabury,2019-02-25 04:10:00,16.18,8492920000000
South Marychester,2019-01-19 11:40:00,49.44,90058815985
Jessicaport,2019-01-31 17:57:00,58.29,623155000000
